,Unnamed: 0,txt,len,path
155,155.0,lamp_off,91.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode15/front_rgb
164,164.0,lamp_off,98.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode12/front_rgb
167,167.0,lamp_off,70.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode18/front_rgb
172,172.0,lamp_off,122.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode1/front_rgb
179,179.0,lamp_off,110.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode5/front_rgb
182,182.0,lamp_off,99.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode16/front_rgb
186,186.0,lamp_off,89.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode11/front_rgb
190,190.0,lamp_off,61.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode2/front_rgb
195,195.0,lamp_off,128.0,/shared/mandi/all_rlbench_data/lamp_off/variation0/episodes/episode8/front_rgb
204,204.0,lamp_on,93.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode0/front_rgb
208,208.0,lamp_on,112.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode13/front_rgb
210,210.0,lamp_on,84.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode19/front_rgb
215,215.0,lamp_on,60.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode14/front_rgb
220,220.0,lamp_on,70.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode7/front_rgb
229,229.0,lamp_on,74.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode3/front_rgb
230,230.0,lamp_on,99.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode9/front_rgb
236,236.0,lamp_on,63.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode10/front_rgb
243,243.0,lamp_on,62.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode17/front_rgb
246,246.0,lamp_on,74.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode4/front_rgb
252,252.0,lamp_on,112.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode6/front_rgb
258,258.0,lamp_on,73.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode15/front_rgb
260,260.0,lamp_on,66.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode18/front_rgb
265,265.0,lamp_on,124.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode12/front_rgb
273,273.0,lamp_on,109.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode1/front_rgb
275,275.0,lamp_on,74.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode5/front_rgb
282,282.0,lamp_on,72.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode16/front_rgb
285,285.0,lamp_on,70.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode11/front_rgb
293,293.0,lamp_on,79.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode8/front_rgb
298,298.0,lamp_on,102.0,/shared/mandi/all_rlbench_data/lamp_on/variation0/episodes/episode2/front_rgb
300,300.0,screw_nail,308.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode14/front_rgb
305,305.0,screw_nail,257.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode0/front_rgb
310,310.0,screw_nail,292.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode19/front_rgb
315,315.0,screw_nail,411.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode13/front_rgb
320,320.0,screw_nail,275.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode7/front_rgb
326,326.0,screw_nail,336.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode3/front_rgb
331,331.0,screw_nail,241.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode17/front_rgb
339,339.0,screw_nail,398.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode9/front_rgb
343,343.0,screw_nail,289.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode4/front_rgb
346,346.0,screw_nail,242.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode10/front_rgb
350,350.0,screw_nail,260.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode6/front_rgb
355,355.0,screw_nail,255.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode12/front_rgb
360,360.0,screw_nail,422.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode18/front_rgb
365,365.0,screw_nail,251.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode1/front_rgb
372,372.0,screw_nail,400.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode15/front_rgb
379,379.0,screw_nail,280.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode11/front_rgb
384,384.0,screw_nail,399.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode5/front_rgb
388,388.0,screw_nail,460.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode8/front_rgb
393,393.0,screw_nail,312.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode16/front_rgb
397,397.0,screw_nail,259.0,/shared/mandi/all_rlbench_data/screw_nail/variation0/episodes/episode2/front_rgb
400,400.0,hannoi_square,196.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode14/front_rgb
407,407.0,hannoi_square,136.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode4/front_rgb
411,411.0,hannoi_square,133.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode13/front_rgb
419,419.0,hannoi_square,228.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode9/front_rgb
422,422.0,hannoi_square,190.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode19/front_rgb
427,427.0,hannoi_square,186.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode3/front_rgb
430,430.0,hannoi_square,175.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode7/front_rgb
437,437.0,hannoi_square,251.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode17/front_rgb
443,443.0,hannoi_square,126.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode0/front_rgb
448,448.0,hannoi_square,178.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode10/front_rgb
454,454.0,hannoi_square,118.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode18/front_rgb
455,455.0,hannoi_square,285.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode2/front_rgb
463,463.0,hannoi_square,196.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode12/front_rgb
469,469.0,hannoi_square,130.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode8/front_rgb
470,470.0,hannoi_square,355.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode5/front_rgb
478,478.0,hannoi_square,238.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode15/front_rgb
481,481.0,hannoi_square,154.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode11/front_rgb
489,489.0,hannoi_square,172.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode1/front_rgb
491,491.0,hannoi_square,164.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode16/front_rgb
498,498.0,hannoi_square,251.0,/shared/mandi/all_rlbench_data/hannoi_square/variation7/episodes/episode6/front_rgb
504,504.0,hannoi_square,155.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode9/front_rgb
509,509.0,hannoi_square,158.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode3/front_rgb
513,513.0,hannoi_square,222.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode16/front_rgb
517,517.0,hannoi_square,173.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode4/front_rgb
524,524.0,hannoi_square,167.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode11/front_rgb
525,525.0,hannoi_square,127.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode15/front_rgb
533,533.0,hannoi_square,184.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode0/front_rgb
539,539.0,hannoi_square,216.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode12/front_rgb
540,540.0,hannoi_square,289.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode7/front_rgb
545,545.0,hannoi_square,265.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode18/front_rgb
550,550.0,hannoi_square,158.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode10/front_rgb
555,555.0,hannoi_square,163.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode5/front_rgb
564,564.0,hannoi_square,162.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode17/front_rgb
566,566.0,hannoi_square,360.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode2/front_rgb
573,573.0,hannoi_square,145.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode8/front_rgb
579,579.0,hannoi_square,148.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode19/front_rgb
580,580.0,hannoi_square,168.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode6/front_rgb
588,588.0,hannoi_square,177.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode13/front_rgb
593,593.0,hannoi_square,215.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode1/front_rgb
595,595.0,hannoi_square,123.0,/shared/mandi/all_rlbench_data/hannoi_square/variation17/episodes/episode14/front_rgb
602,602.0,hannoi_square,213.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode12/front_rgb
606,606.0,hannoi_square,222.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode18/front_rgb
614,614.0,hannoi_square,125.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode3/front_rgb
615,615.0,hannoi_square,138.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode9/front_rgb
622,622.0,hannoi_square,148.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode4/front_rgb
626,626.0,hannoi_square,148.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode15/front_rgb
634,634.0,hannoi_square,246.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode0/front_rgb
637,637.0,hannoi_square,165.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode11/front_rgb
643,643.0,hannoi_square,156.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode16/front_rgb
646,646.0,hannoi_square,210.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode7/front_rgb
653,653.0,hannoi_square,228.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode5/front_rgb
656,656.0,hannoi_square,265.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode14/front_rgb
663,663.0,hannoi_square,159.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode19/front_rgb
667,667.0,hannoi_square,131.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode13/front_rgb
672,672.0,hannoi_square,119.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode8/front_rgb
676,676.0,hannoi_square,222.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode2/front_rgb
684,684.0,hannoi_square,275.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode17/front_rgb
687,687.0,hannoi_square,239.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode6/front_rgb
693,693.0,hannoi_square,145.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode1/front_rgb
697,697.0,hannoi_square,171.0,/shared/mandi/all_rlbench_data/hannoi_square/variation10/episodes/episode10/front_rgb
704,704.0,hannoi_square,181.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode1/front_rgb
705,705.0,hannoi_square,136.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode16/front_rgb
713,713.0,hannoi_square,118.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode6/front_rgb
716,716.0,hannoi_square,133.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode11/front_rgb
724,724.0,hannoi_square,251.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode8/front_rgb
726,726.0,hannoi_square,258.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode15/front_rgb
732,732.0,hannoi_square,152.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode2/front_rgb
738,738.0,hannoi_square,142.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode18/front_rgb
742,742.0,hannoi_square,141.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode12/front_rgb
746,746.0,hannoi_square,158.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode5/front_rgb
751,751.0,hannoi_square,408.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode10/front_rgb
755,755.0,hannoi_square,172.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode7/front_rgb
761,761.0,hannoi_square,140.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode17/front_rgb
765,765.0,hannoi_square,245.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode0/front_rgb
771,771.0,hannoi_square,238.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode4/front_rgb
777,777.0,hannoi_square,175.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode13/front_rgb
783,783.0,hannoi_square,149.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode19/front_rgb
786,786.0,hannoi_square,145.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode3/front_rgb
794,794.0,hannoi_square,196.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode14/front_rgb
795,795.0,hannoi_square,128.0,/shared/mandi/all_rlbench_data/hannoi_square/variation0/episodes/episode9/front_rgb
802,802.0,hannoi_square,141.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode14/front_rgb
809,809.0,hannoi_square,144.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode5/front_rgb
810,810.0,hannoi_square,219.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode8/front_rgb
818,818.0,hannoi_square,365.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode13/front_rgb
824,824.0,hannoi_square,154.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode2/front_rgb
829,829.0,hannoi_square,189.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode19/front_rgb
833,833.0,hannoi_square,140.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode6/front_rgb
836,836.0,hannoi_square,225.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode17/front_rgb
843,843.0,hannoi_square,187.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode1/front_rgb
849,849.0,hannoi_square,249.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode10/front_rgb
854,854.0,hannoi_square,122.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode3/front_rgb
859,859.0,hannoi_square,168.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode18/front_rgb
863,863.0,hannoi_square,141.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode9/front_rgb
869,869.0,hannoi_square,170.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode12/front_rgb
873,873.0,hannoi_square,187.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode4/front_rgb
875,875.0,hannoi_square,150.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode15/front_rgb
884,884.0,hannoi_square,133.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode11/front_rgb
885,885.0,hannoi_square,142.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode0/front_rgb
890,890.0,hannoi_square,169.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode16/front_rgb
899,899.0,hannoi_square,185.0,/shared/mandi/all_rlbench_data/hannoi_square/variation4/episodes/episode7/front_rgb
904,904.0,hannoi_square,113.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode4/front_rgb
908,908.0,hannoi_square,294.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode15/front_rgb
910,910.0,hannoi_square,133.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode18/front_rgb
915,915.0,hannoi_square,124.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode12/front_rgb
921,921.0,hannoi_square,159.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode9/front_rgb
928,928.0,hannoi_square,216.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode3/front_rgb
933,933.0,hannoi_square,176.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode16/front_rgb
936,936.0,hannoi_square,227.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode7/front_rgb
942,942.0,hannoi_square,222.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode0/front_rgb
948,948.0,hannoi_square,227.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode11/front_rgb
954,954.0,hannoi_square,122.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode13/front_rgb
959,959.0,hannoi_square,188.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode19/front_rgb
964,964.0,hannoi_square,161.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode2/front_rgb
965,965.0,hannoi_square,131.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode8/front_rgb
972,972.0,hannoi_square,211.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode5/front_rgb
976,976.0,hannoi_square,155.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode14/front_rgb
982,982.0,hannoi_square,176.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode1/front_rgb
988,988.0,hannoi_square,177.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode10/front_rgb
994,994.0,hannoi_square,157.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode17/front_rgb
998,998.0,hannoi_square,180.0,/shared/mandi/all_rlbench_data/hannoi_square/variation14/episodes/episode6/front_rgb
1003,1003.0,hannoi_square,130.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode17/front_rgb
1005,1005.0,hannoi_square,220.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode1/front_rgb
1010,1010.0,hannoi_square,147.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode6/front_rgb
1017,1017.0,hannoi_square,187.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode10/front_rgb
1020,1020.0,hannoi_square,182.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode14/front_rgb
1027,1027.0,hannoi_square,196.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode2/front_rgb
1030,1030.0,hannoi_square,123.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode8/front_rgb
1035,1035.0,hannoi_square,146.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode5/front_rgb
1040,1040.0,hannoi_square,113.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode19/front_rgb
1049,1049.0,hannoi_square,350.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode13/front_rgb
1051,1051.0,hannoi_square,125.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode11/front_rgb
1059,1059.0,hannoi_square,150.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode7/front_rgb
1064,1064.0,hannoi_square,185.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode0/front_rgb
1065,1065.0,hannoi_square,150.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode16/front_rgb
1070,1070.0,hannoi_square,180.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode12/front_rgb
1076,1076.0,hannoi_square,160.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode18/front_rgb
1083,1083.0,hannoi_square,165.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode4/front_rgb
1088,1088.0,hannoi_square,173.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode9/front_rgb
1092,1092.0,hannoi_square,165.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode3/front_rgb
1099,1099.0,hannoi_square,163.0,/shared/mandi/all_rlbench_data/hannoi_square/variation13/episodes/episode15/front_rgb
1100,1100.0,hannoi_square,345.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode16/front_rgb
1105,1105.0,hannoi_square,201.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode0/front_rgb
1111,1111.0,hannoi_square,159.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode7/front_rgb
1115,1115.0,hannoi_square,229.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode11/front_rgb
1124,1124.0,hannoi_square,196.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode9/front_rgb
1125,1125.0,hannoi_square,335.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode3/front_rgb
1131,1131.0,hannoi_square,186.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode15/front_rgb
1135,1135.0,hannoi_square,135.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode18/front_rgb
1144,1144.0,hannoi_square,250.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode12/front_rgb
1146,1146.0,hannoi_square,114.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode4/front_rgb
1153,1153.0,hannoi_square,133.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode6/front_rgb
1159,1159.0,hannoi_square,403.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode10/front_rgb
1160,1160.0,hannoi_square,420.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode17/front_rgb
1168,1168.0,hannoi_square,150.0,/shared/mandi/all_rlbench_data/hannoi_square/variation19/episodes/episode1/front_rgb
