,Unnamed: 0,txt,len,path
9268,9268,slide_cabinet_open,260,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode8/front_rgb
9269,9269,slide_cabinet_open,260,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode8/right_shoulder_rgb
9270,9270,slide_cabinet_open,177,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode10/wrist_rgb
9271,9271,slide_cabinet_open,177,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode10/left_shoulder_rgb
9272,9272,slide_cabinet_open,177,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode10/right_shoulder_rgb
9273,9273,slide_cabinet_open,177,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode10/overhead_rgb
9274,9274,slide_cabinet_open,177,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode10/front_rgb
9275,9275,slide_cabinet_open,221,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode14/overhead_rgb
9276,9276,slide_cabinet_open,221,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode14/left_shoulder_rgb
9277,9277,slide_cabinet_open,221,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode14/front_rgb
9278,9278,slide_cabinet_open,221,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode14/right_shoulder_rgb
9279,9279,slide_cabinet_open,221,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode14/wrist_rgb
9280,9280,slide_cabinet_open,440,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode6/right_shoulder_rgb
9281,9281,slide_cabinet_open,440,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode6/left_shoulder_rgb
9282,9282,slide_cabinet_open,440,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode6/wrist_rgb
9283,9283,slide_cabinet_open,440,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode6/overhead_rgb
9284,9284,slide_cabinet_open,440,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode6/front_rgb
9285,9285,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/left_shoulder_rgb
9286,9286,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/overhead_rgb
9287,9287,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/wrist_rgb
9288,9288,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/right_shoulder_rgb
9289,9289,slide_cabinet_open,146,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode1/front_rgb
9290,9290,slide_cabinet_open,219,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode19/left_shoulder_rgb
9291,9291,slide_cabinet_open,219,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode19/wrist_rgb
9292,9292,slide_cabinet_open,219,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode19/right_shoulder_rgb
9293,9293,slide_cabinet_open,219,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode19/overhead_rgb
9294,9294,slide_cabinet_open,219,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode19/front_rgb
9295,9295,slide_cabinet_open,240,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode13/wrist_rgb
9296,9296,slide_cabinet_open,240,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode13/left_shoulder_rgb
9297,9297,slide_cabinet_open,240,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode13/right_shoulder_rgb
9298,9298,slide_cabinet_open,240,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode13/front_rgb
9299,9299,slide_cabinet_open,240,/shared/mandi/all_rlbench_data/slide_cabinet_open/variation0/episodes/episode13/overhead_rgb
11300,11300,put_item_in_drawer,255,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode9/left_shoulder_rgb
11301,11301,put_item_in_drawer,255,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode9/front_rgb
11302,11302,put_item_in_drawer,255,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode9/overhead_rgb
11303,11303,put_item_in_drawer,255,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode9/right_shoulder_rgb
11304,11304,put_item_in_drawer,255,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode9/wrist_rgb
11305,11305,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode3/front_rgb
11306,11306,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode3/left_shoulder_rgb
11307,11307,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode3/wrist_rgb
11308,11308,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode3/overhead_rgb
11309,11309,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode3/right_shoulder_rgb
11310,11310,put_item_in_drawer,435,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode14/right_shoulder_rgb
11311,11311,put_item_in_drawer,435,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode14/front_rgb
11312,11312,put_item_in_drawer,435,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode14/left_shoulder_rgb
11313,11313,put_item_in_drawer,435,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode14/overhead_rgb
11314,11314,put_item_in_drawer,435,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode14/wrist_rgb
11315,11315,put_item_in_drawer,398,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode13/right_shoulder_rgb
11316,11316,put_item_in_drawer,398,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode13/front_rgb
11317,11317,put_item_in_drawer,398,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode13/overhead_rgb
11318,11318,put_item_in_drawer,398,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode13/wrist_rgb
11319,11319,put_item_in_drawer,398,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode13/left_shoulder_rgb
11320,11320,put_item_in_drawer,261,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode19/front_rgb
11321,11321,put_item_in_drawer,261,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode19/overhead_rgb
11322,11322,put_item_in_drawer,261,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode19/left_shoulder_rgb
11323,11323,put_item_in_drawer,261,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode19/wrist_rgb
11324,11324,put_item_in_drawer,261,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode19/right_shoulder_rgb
11325,11325,put_item_in_drawer,309,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode4/right_shoulder_rgb
11326,11326,put_item_in_drawer,309,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode4/overhead_rgb
11327,11327,put_item_in_drawer,309,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode4/wrist_rgb
11328,11328,put_item_in_drawer,309,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode4/front_rgb
11329,11329,put_item_in_drawer,309,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode4/left_shoulder_rgb
11330,11330,put_item_in_drawer,530,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode0/wrist_rgb
11331,11331,put_item_in_drawer,530,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode0/right_shoulder_rgb
11332,11332,put_item_in_drawer,530,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode0/overhead_rgb
11333,11333,put_item_in_drawer,530,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode0/front_rgb
11334,11334,put_item_in_drawer,530,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode0/left_shoulder_rgb
11335,11335,put_item_in_drawer,402,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode17/front_rgb
11336,11336,put_item_in_drawer,402,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode17/overhead_rgb
11337,11337,put_item_in_drawer,402,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode17/right_shoulder_rgb
11338,11338,put_item_in_drawer,402,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode17/wrist_rgb
11339,11339,put_item_in_drawer,402,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode17/left_shoulder_rgb
11340,11340,put_item_in_drawer,350,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode10/right_shoulder_rgb
11341,11341,put_item_in_drawer,350,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode10/left_shoulder_rgb
11342,11342,put_item_in_drawer,350,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode10/wrist_rgb
11343,11343,put_item_in_drawer,350,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode10/overhead_rgb
11344,11344,put_item_in_drawer,350,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode10/front_rgb
11345,11345,put_item_in_drawer,256,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode7/wrist_rgb
11346,11346,put_item_in_drawer,256,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode7/left_shoulder_rgb
11347,11347,put_item_in_drawer,256,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode7/right_shoulder_rgb
11348,11348,put_item_in_drawer,256,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode7/overhead_rgb
11349,11349,put_item_in_drawer,256,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode7/front_rgb
11350,11350,put_item_in_drawer,415,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode5/front_rgb
11351,11351,put_item_in_drawer,415,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode5/left_shoulder_rgb
11352,11352,put_item_in_drawer,415,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode5/right_shoulder_rgb
11353,11353,put_item_in_drawer,415,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode5/wrist_rgb
11354,11354,put_item_in_drawer,415,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode5/overhead_rgb
11355,11355,put_item_in_drawer,272,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode18/front_rgb
11356,11356,put_item_in_drawer,272,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode18/overhead_rgb
11357,11357,put_item_in_drawer,272,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode18/wrist_rgb
11358,11358,put_item_in_drawer,272,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode18/right_shoulder_rgb
11359,11359,put_item_in_drawer,272,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode18/left_shoulder_rgb
11360,11360,put_item_in_drawer,344,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode12/wrist_rgb
11361,11361,put_item_in_drawer,344,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode12/left_shoulder_rgb
11362,11362,put_item_in_drawer,344,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode12/overhead_rgb
11363,11363,put_item_in_drawer,344,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode12/front_rgb
11364,11364,put_item_in_drawer,344,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode12/right_shoulder_rgb
11365,11365,put_item_in_drawer,249,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode15/front_rgb
11366,11366,put_item_in_drawer,249,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode15/left_shoulder_rgb
11367,11367,put_item_in_drawer,249,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode15/overhead_rgb
11368,11368,put_item_in_drawer,249,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode15/right_shoulder_rgb
11369,11369,put_item_in_drawer,249,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode15/wrist_rgb
11370,11370,put_item_in_drawer,379,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode2/front_rgb
11371,11371,put_item_in_drawer,379,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode2/left_shoulder_rgb
11372,11372,put_item_in_drawer,379,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode2/wrist_rgb
11373,11373,put_item_in_drawer,379,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode2/right_shoulder_rgb
11374,11374,put_item_in_drawer,379,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode2/overhead_rgb
11375,11375,put_item_in_drawer,439,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode8/right_shoulder_rgb
11376,11376,put_item_in_drawer,439,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode8/wrist_rgb
11377,11377,put_item_in_drawer,439,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode8/overhead_rgb
11378,11378,put_item_in_drawer,439,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode8/left_shoulder_rgb
11379,11379,put_item_in_drawer,439,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode8/front_rgb
11380,11380,put_item_in_drawer,389,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode6/wrist_rgb
11381,11381,put_item_in_drawer,389,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode6/left_shoulder_rgb
11382,11382,put_item_in_drawer,389,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode6/overhead_rgb
11383,11383,put_item_in_drawer,389,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode6/right_shoulder_rgb
11384,11384,put_item_in_drawer,389,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode6/front_rgb
11385,11385,put_item_in_drawer,347,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode11/overhead_rgb
11386,11386,put_item_in_drawer,347,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode11/right_shoulder_rgb
11387,11387,put_item_in_drawer,347,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode11/front_rgb
11388,11388,put_item_in_drawer,347,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode11/left_shoulder_rgb
11389,11389,put_item_in_drawer,347,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode11/wrist_rgb
11390,11390,put_item_in_drawer,380,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode16/right_shoulder_rgb
11391,11391,put_item_in_drawer,380,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode16/wrist_rgb
11392,11392,put_item_in_drawer,380,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode16/overhead_rgb
11393,11393,put_item_in_drawer,380,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode16/front_rgb
11394,11394,put_item_in_drawer,380,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode16/left_shoulder_rgb
11395,11395,put_item_in_drawer,279,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode1/left_shoulder_rgb
11396,11396,put_item_in_drawer,279,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode1/front_rgb
11397,11397,put_item_in_drawer,279,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode1/overhead_rgb
11398,11398,put_item_in_drawer,279,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode1/wrist_rgb
11399,11399,put_item_in_drawer,279,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation2/episodes/episode1/right_shoulder_rgb
11400,11400,put_item_in_drawer,362,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode13/right_shoulder_rgb
11401,11401,put_item_in_drawer,362,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode13/overhead_rgb
11402,11402,put_item_in_drawer,362,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode13/front_rgb
11403,11403,put_item_in_drawer,362,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode13/left_shoulder_rgb
11404,11404,put_item_in_drawer,362,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode13/wrist_rgb
11405,11405,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode19/front_rgb
11406,11406,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode19/right_shoulder_rgb
11407,11407,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode19/overhead_rgb
11408,11408,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode19/left_shoulder_rgb
11409,11409,put_item_in_drawer,345,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode19/wrist_rgb
11410,11410,put_item_in_drawer,323,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode5/front_rgb
11411,11411,put_item_in_drawer,323,/shared/mandi/all_rlbench_data/put_item_in_drawer/variation1/episodes/episode5/left_shoulder_rgb
